fichier_apx,num_arg,num_ext,semantique,methode,fiabilite,fiabilite_observee,repetition,verite,EXT_AR,CSS_S_sum,CSS_S_min,CSS_S_leximin,CSS_D_sum,CSS_D_min,CSS_D_leximin,CSS_U_sum,CSS_U_min,CSS_U_leximin
PR_non_uniforme_0.7_rep5.apx,30,2,PR,non_uniforme,0.7,0.7,5,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.8_rep1.apx,30,2,PR,non_uniforme,0.8,0.8,1,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a3', 'a5', 'a6', 'a8', 'a9', 'a13', 'a14', 'a15', 'a16', 'a17', 'a19', 'a24', 'a25']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.8_rep2.apx,30,2,PR,non_uniforme,0.8,0.8,2,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a10', 'a11', 'a12', 'a13', 'a14', 'a17', 'a19', 'a20', 'a21', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.8_rep3.apx,30,2,PR,non_uniforme,0.8,0.8,3,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a3', 'a5', 'a6', 'a8', 'a9', 'a13', 'a14', 'a15', 'a16', 'a17', 'a19', 'a21', 'a25']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
PR_non_uniforme_0.8_rep4.apx,30,2,PR,non_uniforme,0.8,0.8,4,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.8_rep5.apx,30,2,PR,non_uniforme,0.8,0.8,5,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a13', 'a14', 'a17', 'a19', 'a20', 'a21', 'a23', 'a26', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.9_rep1.apx,30,2,PR,non_uniforme,0.9,0.9,1,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.9_rep2.apx,30,2,PR,non_uniforme,0.9,0.9,2,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a5', 'a6', 'a13', 'a14', 'a16', 'a17', 'a19', 'a20', 'a21']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
PR_non_uniforme_0.9_rep3.apx,30,2,PR,non_uniforme,0.9,0.9,3,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.9_rep4.apx,30,2,PR,non_uniforme,0.9,0.9,4,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a6', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_0.9_rep5.apx,30,2,PR,non_uniforme,0.9,0.9,5,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a6', 'a11', 'a13', 'a14', 'a17', 'a19', 'a20', 'a21', 'a23']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_1.0_rep1.apx,30,2,PR,non_uniforme,1.0,1.0,1,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_1.0_rep2.apx,30,2,PR,non_uniforme,1.0,1.0,2,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_1.0_rep3.apx,30,2,PR,non_uniforme,1.0,1.0,3,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_1.0_rep4.apx,30,2,PR,non_uniforme,1.0,1.0,4,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a3', 'a5', 'a9', 'a10', 'a12', 'a13', 'a14', 'a15', 'a16', 'a17', 'a19', 'a25', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
PR_non_uniforme_1.0_rep5.apx,30,2,PR,non_uniforme,1.0,1.0,5,"['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]"
CO_uniforme_0.2_rep1.apx,30,3,CO,uniforme,0.2,0.2,1,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a2', 'a4', 'a5', 'a14', 'a18', 'a20', 'a22', 'a26', 'a29']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
CO_uniforme_0.2_rep2.apx,30,3,CO,uniforme,0.2,0.2,2,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a5', 'a7', 'a10', 'a12', 'a15', 'a17', 'a18', 'a20', 'a22', 'a26', 'a28', 'a29']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[[], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[[], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']]","[[], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
CO_uniforme_0.2_rep3.apx,30,3,CO,uniforme,0.2,0.2,3,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a8', 'a10', 'a12', 'a14', 'a19', 'a20', 'a22', 'a23', 'a25', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
CO_uniforme_0.2_rep4.apx,30,3,CO,uniforme,0.2,0.2,4,[],"[['a0', 'a5', 'a6', 'a13', 'a14', 'a19', 'a20', 'a22', 'a24']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27'], ['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
CO_uniforme_0.2_rep5.apx,30,3,CO,uniforme,0.2,0.2,5,"['a0', 'a4', 'a11', 'a13', 'a14', 'a17', 'a20', 'a21', 'a23', 'a27']","[['a0', 'a8', 'a10', 'a12', 'a14', 'a19', 'a20', 'a22', 'a23', 'a26', 'a28', 'a29']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]","[['a0', 'a10', 'a12', 'a14', 'a19', 'a20', 'a21', 'a26', 'a27', 'a28']]"
